car_id,price
18778,4461.822871141099
1472,8229.405979630126
20086,9272.738226247575
11374,6507.543628932199
20075,6606.645524035239
11207,4028.2873588331095
19509,6300.1399633297015
17744,6123.8084704511475
19389,3633.4819385238607
7083,5906.813858013554
1446,2524.012506651842
5324,5453.857383886752
11595,4567.26457742143
1138,2595.0159844734885
135,4706.613841953718
8509,2110.932401911299
1926,3928.9699284346525
5562,11943.651911064768
4631,6139.390194372054
14996,11822.117252499707
13877,6059.152277246047
18084,5305.7372373860035
10147,4431.195746556011
11525,6435.849582121462
19185,7731.649751601321
10893,2895.6931013256917
8912,3195.4035198513716
2792,3022.055584910708
16683,3887.1923049871407
18383,6945.173422696882
7509,5563.299734896913
11732,2766.8181755155338
19245,6104.3856463330485
18309,2350.9069763158795
11013,2194.589969887928
2525,2678.457874203171
1031,2748.139921861381
4109,6130.933108192763
17439,2105.405896833828
15685,4851.683766556204
9266,4786.992376395859
18817,2626.0395349771893
17154,5851.338627181496
2102,5190.415004637562
12760,4265.657987194926
20699,5526.4678534912455
12994,3536.7994574445347
8635,5728.259013941491
10948,3989.1961679597835
18939,2137.5175394863118
927,4771.655940409687
2337,4367.346572568674
20094,2138.1431313113817
7029,4959.738235752128
19629,3011.485640192278
1288,5356.285480099056
14224,3299.5294595242817
6985,10559.839505291848
21457,3283.7482675866486
752,4961.48511738965
11236,5270.172542621005
2293,3942.6477266881707
5998,2435.5279347649357
2325,3773.9246485157996
16157,3824.8173223862104
7128,11965.928295818485
18714,3614.1560105643016
11756,3209.9720405784824
17499,6413.310905834246
5865,9136.995483807974
16660,4408.623137194623
137,4596.28827168526
3317,4397.539191858911
14745,6904.575596642658
21611,2474.7613528244333
17510,2276.780267062351
5045,4923.829787717499
7196,2627.651074307065
5429,5878.2596644542555
21205,7169.546183171234
11407,6292.971804176696
12008,2920.152811315725
1108,4841.437797909774
7168,3789.4445792366937
16634,2517.4437628278283
10449,1593.899482080463
12809,4376.112396136959
16588,7839.0934953053265
15455,4210.179368265331
3968,6080.556870301388
11906,5787.13689264017
8026,3590.6054474127054
12523,4927.223746710166
8937,3849.6221693976217
8293,4898.449896749242
5386,3299.7755001942705
3027,4880.011440046718
16971,4517.5239885959445
2268,13932.724040265364
13647,4527.893162161702
20053,3377.9036782275384
20876,6169.75124495881
20008,5451.863724700107
3642,6679.227170253265
26,3853.698360002526
10319,12722.583606821727
16425,3393.335544914662
3210,5392.704137752123
16195,2523.936355722408
5230,9026.473552743559
275,3371.6291768125934
9039,2475.034882005114
6927,3318.101621629234
14692,3918.6760054627425
17818,6383.501347591808
13627,3883.132818998548
13816,2679.803446897918
6471,3713.685360683059
6568,3048.2647340951457
2721,2819.788875284438
17762,5253.526333480259
4516,3119.917856744295
6028,2326.179468769411
15725,5208.4659982243265
1282,2701.783037351128
15297,4570.091533749819
10182,5922.279889340675
11505,3916.199334585083
10018,5160.994087183867
19053,2737.559666527017
2063,3117.066744818207
6573,6960.629971989346
8698,6125.139852475055
15855,4278.841425339893
4905,4565.958011882133
2483,3327.0243922409895
8556,6520.049861539667
12293,4148.035149042799
19400,4490.913264337148
2851,3009.2982570324534
17208,5749.60266478506
17332,4907.779923586042
3721,7193.602298005541
15865,1929.7816690258846
8161,7240.285385826317
11823,4620.338041778531
15893,7388.6406683803
7879,2654.3712824632703
9894,3764.2883732675537
3218,4065.3115998980056
14820,6207.581864050688
4574,8504.911966989841
6058,7122.775396738688
2208,3628.2955909051757
9150,3027.212685147363
6520,2981.157833267461
7988,7353.469544453983
616,4236.714252372189
15123,5057.795853718431
15617,3421.7342322802588
13512,5173.0896452021925
18607,5702.841761064908
20645,7620.9094273629635
4880,7161.361241947601
8267,7737.494515375614
12083,3394.3547601929718
20495,6234.472422110811
13469,5828.061273395051
17300,2158.3305620101346
3181,4851.84148029001
9319,6488.229855821955
19637,4104.214466834602
17952,4415.458381869511
5640,2460.842631800231
5072,6107.893301013608
10372,3130.8745221319114
12435,3482.876619704674
7689,4556.472763980604
12137,7797.131693207975
8290,3332.1394131583565
6821,2177.8230857319277
4430,5726.536339637474
7511,5499.043519184158
6719,6307.016186677409
5163,7188.920446442406
2637,3526.6911472201386
1149,4506.870630494306
5725,1810.2537529164738
894,2555.9088365359125
4679,6151.273009205096
7138,8555.131057994267
15018,4406.052443104018
13080,4523.240068462411
20643,3683.8113624326907
9223,4205.559112711254
19260,3173.202182040613
4875,3451.387264845889
19731,3938.562952855403
5089,4010.0884241108824
16867,2570.4770647861474
15446,3062.7444935290778
3487,3439.667457109117
16994,5574.378327694261
15451,5861.844879049086
15191,3343.902355385634
12511,4200.403482728945
5899,2517.399823934606
2580,6483.593642524432
4862,4681.025765820149
6073,6196.662241102956
15684,4619.638599825831
4514,5001.727609889242
8141,7585.606888709434
6712,5109.223162856502
10888,6010.825839618211
13732,3516.3785134922514
20435,9474.526061618015
17369,5460.862832764992
16449,15157.9289504396
13780,4262.576361237666
14117,6526.0487865229625
21054,6816.654857338977
476,4375.315532484075
16612,5876.034296950036
19261,9760.91859502726
18846,5215.983266047099
8460,3147.049404003103
4032,3784.5819572211153
21415,9213.640102748263
16841,3253.643216253781
12136,1827.4923734262243
9683,3826.55299771709
3747,4350.615208256419
10402,4115.097235850442
18567,3245.327816889078
21317,7862.584136196887
21524,6084.6161833043725
1803,4087.3319456392696
20973,5862.859963475497
14068,4731.197472141658
11542,4715.845631327291
7317,3092.882256156769
19917,7438.4829867365215
12127,3329.9997208924533
13330,2480.33392834275
13001,3493.824508133245
11129,3669.7365440544977
9144,3034.382102217323
10361,8486.565100970261
3868,6420.739497159145
2842,3169.858237622704
8001,2526.1232519656073
1704,6916.134301529355
4970,3513.8167194230737
4533,5606.161056461599
19617,3548.5286831849635
16968,2987.421950196281
14157,2672.666009717411
6884,2002.2917162783924
13434,9847.913685793255
21463,3309.0446555095214
16794,5404.959120345301
10898,4028.0847394623934
6537,3053.662628899727
3461,3768.557562338209
20091,6710.836462936552
14819,2310.6364876709113
2787,4443.42997378303
3560,2726.4841575034684
18780,6750.5147569429655
20441,3324.49860978629
12950,4452.847969699046
18948,3979.2785065498283
17517,6513.224117883347
5988,4898.01208834688
19991,6149.56350879844
3786,3815.1776464020686
9242,6168.155972436221
14329,3760.091371469174
2610,4289.629512518849
4180,3910.736248049649
15119,8125.218149643827
13949,4369.825958989958
11992,11476.338883633995
8978,4466.20050385865
5962,11849.584586914667
140,3264.657408225761
480,7425.576806807127
16558,5937.088589590476
21106,9030.771183952673
948,5820.643609664182
5944,2696.9809115251305
17131,1984.3210360562384
3925,9392.452234575778
16059,5962.1758241388725
3114,6021.453619126326
6922,2159.878345235102
12134,5456.83785063255
13723,8006.384658221946
20669,4420.721989235301
21029,4471.352265533147
10472,3525.284547149116
5761,6864.558286709572
4097,10276.510662797657
13300,7094.056464607152
11728,9962.34543342755
7896,3440.0848304397223
3981,4429.308477348076
10726,3491.2232854147996
15252,5292.656519976797
19919,4648.726681396529
21091,7083.285202036649
9929,5143.098987333643
7290,3929.9793493267643
4983,3047.8453053136586
14532,6481.059159028908
16573,2772.590581124766
9294,4471.891638104717
10376,3649.8714465243966
6116,3195.0581569130486
20541,4877.820627099033
2453,7908.301055287647
17757,12027.936050260301
13199,3311.000270526825
10408,9078.109054691025
5669,7657.393545303295
11370,4510.27368507581
4202,5197.598175565667
16310,4601.9898123533985
8859,4205.433266707492
15719,3328.9449517353323
7865,2636.4088346093304
10711,6138.2684732390135
18054,3047.1275728312658
4077,3784.359645438421
11593,3979.818025360838
19352,9253.636080123406
10244,3689.37128930459
12822,6332.650108198328
6007,3678.9367804717162
15301,4073.546711299467
14241,9107.490247665597
562,6975.053940243025
10980,7340.371375448362
2295,3150.787653807808
9988,5382.798313363473
7551,8735.873876306345
15871,3613.795768144341
8959,2927.6312730336485
21478,9448.042835302242
7197,3181.5009474777034
12058,3950.9574208482236
14663,8055.139492427298
9327,7172.433247919616
11098,4588.143624049682
16218,5318.159058305156
15897,3876.940939230835
20677,10942.834722213356
3911,6210.656347380594
4558,4606.897343780063
17881,2552.563419173974
9777,3953.3004481177086
9613,5855.557355173686
6945,4735.198642227166
3977,3835.701653794125
302,6385.796691738595
889,3282.015312902905
4189,4126.8678798935325
16090,6060.883182857896
387,3364.3552663529977
20182,6906.668213655847
14217,3965.5093466730327
9031,3918.820172548011
4209,3563.137504951619
16478,6666.522315964254
13680,3404.763218035038
4345,8181.624862741342
6316,4031.612639839574
17365,4806.708364938726
1661,7615.296366072843
20046,4611.672790353982
10827,4492.441600273627
1175,3712.0372595362787
6554,4463.6256507397775
14070,2166.741500169026
16944,8755.478740289282
18451,3132.059102710807
20751,3554.709134587404
15023,11632.50314803655
17728,7457.692271565342
4918,8989.372513658034
17523,3992.844558895792
19837,6467.078923441663
18983,8665.259198997528
21025,11660.812565201837
5942,2508.599233684936
6767,2553.534917189622
7013,2814.2162743405715
5216,4457.277661529945
14738,1797.698819826952
20426,8347.567296166992
8893,5227.816565097715
21192,3891.277868036509
9160,2759.2563054559305
4246,7335.838786893367
20863,4779.263800726116
14527,7123.085403943118
6739,8057.041370989322
14394,5198.753251539171
4834,3175.131714164679
4061,3825.6043339429298
4901,5177.129022172392
20248,11438.899951914382
5801,4437.804896537225
18556,10667.725737045837
13432,2669.387600057426
2111,4457.11532436268
9162,6790.242135999497
14138,2721.2814984232996
1933,4839.7183615210315
16868,3961.2898925662985
4535,4014.316222808063
2858,4488.204296151193
3384,3461.2362258309263
9240,7454.739700788952
1163,5645.274669624864
16810,4988.366935541111
19118,7657.183854226098
4393,4230.604451843138
7638,3267.3088911806726
10256,5341.914932047588
7435,4891.854893958943
13682,4410.53446861183
15665,3883.6204014378636
3361,4291.33926707872
13175,5409.469387346282
4966,3354.180413555162
279,5156.481563081907
21487,10352.495003952248
20330,4709.095889653128
2650,7058.641506506247
17835,6593.516072828001
20889,3260.8987591768073
19047,7343.8355398386175
4515,4756.227351259684
15970,2818.3458830880636
9741,3255.657745568679
996,4204.718434183405
8867,3576.048463447499
13295,6787.407133029085
14508,4727.689259541377
15514,5222.265853550071
15334,5270.919210873233
5414,3414.465816265718
7469,5540.662510442117
12334,4376.276731953728
19695,5480.144726391707
13000,5072.748196105106
19475,5948.744161890432
9955,10677.303132202447
2617,3909.902784860453
15735,4624.9844369880275
6839,4126.447983871145
7287,5949.245848301322
14067,4262.718739306967
11048,5103.730647660331
3666,2186.145337410424
8611,4002.6738776380002
3379,10075.092958086469
14420,12024.8905050437
12660,2565.396634672418
12641,4827.424793108525
7265,2768.077767207267
14468,5381.158018476566
16631,4262.23738922466
3023,4047.250953286701
6988,3406.4686994692947
3547,5131.872377224271
8518,4177.557538239245
7058,7003.506133088854
14781,4325.983306100123
1035,6703.43392149009
3700,3818.16142250823
3070,4499.17394483861
3706,2201.2245826675453
4026,6363.227899283488
11993,6280.973097226927
10749,3273.173865811898
20648,4450.284560169013
8863,8870.754596684774
2247,4500.252076297576
